parent,run_id,task,stratum,n_children,n_artifact,n_stdout,parent_available,n_certified,certificate_passed,override_active,policy,low_wall_s,full_runtime_s,cost_ratio,selected,selected_n,top1,raw_regret,normalized_regret,rank,selected_final_improves_parent
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,2,2,0,True,1,True,True,random,120.19999999999999,199.21765096206218,0.6033601913260696,spooky-author-identification__67f02ce1c7dd42c1b2aa07655e0eacf0|spooky-author-identification__9212864b27984d118b518b96dc3b2886,2,0.5,0.21591500000000002,0.5000000000000001,1.5,0.5
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,2,2,0,True,1,True,True,stdout_only,120.19999999999999,199.21765096206218,0.6033601913260696,spooky-author-identification__67f02ce1c7dd42c1b2aa07655e0eacf0|spooky-author-identification__9212864b27984d118b518b96dc3b2886,2,0.5,0.21591500000000002,0.5000000000000001,1.5,0.5
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,2,2,0,True,1,True,True,artifact_score_then_stdout,120.19999999999999,199.21765096206218,0.6033601913260696,spooky-author-identification__9212864b27984d118b518b96dc3b2886,1,1.0,0.0,0.0,1,1
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,2,2,0,True,1,True,True,parent_certified_override,120.19999999999999,199.21765096206218,0.6033601913260696,spooky-author-identification__9212864b27984d118b518b96dc3b2886,1,1.0,0.0,0.0,1,1
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,2,2,0,True,1,True,True,full_oracle,120.19999999999999,199.21765096206218,0.6033601913260696,spooky-author-identification__9212864b27984d118b518b96dc3b2886,1,1.0,0.0,0.0,1,1
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,3,3,3,True,3,True,True,random,188.3,237.14428410003893,0.7940313666618503,spooky-author-identification__38648184253c4e7792d7658657da0746|spooky-author-identification__40e09976978641a1a0f8ddc87586731a|spooky-author-identification__414aed3e532a4130bb3ec66bd5efa9ea,3,0.3333333333333333,0.0004433333333332956,0.5473251028806271,2,1
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,3,3,3,True,3,True,True,stdout_only,188.3,237.14428410003893,0.7940313666618503,spooky-author-identification__414aed3e532a4130bb3ec66bd5efa9ea,1,1.0,0.0,0.0,1,1
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,3,3,3,True,3,True,True,artifact_score_then_stdout,188.3,237.14428410003893,0.7940313666618503,spooky-author-identification__414aed3e532a4130bb3ec66bd5efa9ea,1,1.0,0.0,0.0,1,1
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,3,3,3,True,3,True,True,parent_certified_override,188.3,237.14428410003893,0.7940313666618503,spooky-author-identification__414aed3e532a4130bb3ec66bd5efa9ea,1,1.0,0.0,0.0,1,1
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,3,3,3,True,3,True,True,full_oracle,188.3,237.14428410003893,0.7940313666618503,spooky-author-identification__414aed3e532a4130bb3ec66bd5efa9ea,1,1.0,0.0,0.0,1,1
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,2,2,1,True,2,True,True,random,144.39999999999998,2444.071920401999,0.05908173110398862,spooky-author-identification__789703b0e1c348e695596428d21fac38|spooky-author-identification__b9c86b77ce174df0a2164cb7cf2685af,2,0.5,0.00018999999999996797,0.49999999999992695,1.5,1
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,2,2,1,True,2,True,True,stdout_only,144.39999999999998,2444.071920401999,0.05908173110398862,spooky-author-identification__789703b0e1c348e695596428d21fac38,1,0.0,0.00037999999999999146,1.0,2,1
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,2,2,1,True,2,True,True,artifact_score_then_stdout,144.39999999999998,2444.071920401999,0.05908173110398862,spooky-author-identification__b9c86b77ce174df0a2164cb7cf2685af,1,1.0,0.0,0.0,1,1
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,2,2,1,True,2,True,True,parent_certified_override,144.39999999999998,2444.071920401999,0.05908173110398862,spooky-author-identification__b9c86b77ce174df0a2164cb7cf2685af,1,1.0,0.0,0.0,1,1
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,2,2,1,True,2,True,True,full_oracle,144.39999999999998,2444.071920401999,0.05908173110398862,spooky-author-identification__b9c86b77ce174df0a2164cb7cf2685af,1,1.0,0.0,0.0,1,1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,3,3,3,True,1,True,True,random,139.1,223.97063015500316,0.6210635738432899,spooky-author-identification__c8e9e4089e9d44598bf956bc4cdf901f|spooky-author-identification__d8350d06746c49189b3700f3ae207569|spooky-author-identification__df8572420c294f869b30c2646e8dbce8,3,0.3333333333333333,0.0019733333333333825,0.5496750232126356,2,0.3333333333333333
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,3,3,3,True,1,True,True,stdout_only,139.1,223.97063015500316,0.6210635738432899,spooky-author-identification__d8350d06746c49189b3700f3ae207569,1,1.0,0.0,0.0,1,1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,3,3,3,True,1,True,True,artifact_score_then_stdout,139.1,223.97063015500316,0.6210635738432899,spooky-author-identification__d8350d06746c49189b3700f3ae207569,1,1.0,0.0,0.0,1,1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,3,3,3,True,1,True,True,parent_certified_override,139.1,223.97063015500316,0.6210635738432899,spooky-author-identification__d8350d06746c49189b3700f3ae207569,1,1.0,0.0,0.0,1,1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,3,3,3,True,1,True,True,full_oracle,139.1,223.97063015500316,0.6210635738432899,spooky-author-identification__d8350d06746c49189b3700f3ae207569,1,1.0,0.0,0.0,1,1
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,3,3,3,True,2,True,True,random,211.89999999999998,416.06453209306346,0.5092959953447873,spooky-author-identification__16a678db368a417fbf00950915601fb9|spooky-author-identification__653ba54bf46a4d82a9668d92db356211|spooky-author-identification__900270a860234cc2b3ae8a0505bd105a,3,0.3333333333333333,0.024430000000000007,0.5948380813245681,2,0.6666666666666666
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,3,3,3,True,2,True,True,stdout_only,211.89999999999998,416.06453209306346,0.5092959953447873,spooky-author-identification__653ba54bf46a4d82a9668d92db356211,1,1.0,0.0,0.0,1,1
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,3,3,3,True,2,True,True,artifact_score_then_stdout,211.89999999999998,416.06453209306346,0.5092959953447873,spooky-author-identification__653ba54bf46a4d82a9668d92db356211,1,1.0,0.0,0.0,1,1
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,3,3,3,True,2,True,True,parent_certified_override,211.89999999999998,416.06453209306346,0.5092959953447873,spooky-author-identification__653ba54bf46a4d82a9668d92db356211,1,1.0,0.0,0.0,1,1
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,3,3,3,True,2,True,True,full_oracle,211.89999999999998,416.06453209306346,0.5092959953447873,spooky-author-identification__653ba54bf46a4d82a9668d92db356211,1,1.0,0.0,0.0,1,1
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,3,3,3,True,2,True,True,random,293.8,323.3748806199874,0.9085430489737323,spooky-author-identification__31dc45ab82da453fa070417d3e97b475|spooky-author-identification__8f9956778f6b4e9ea7b6af0a7f82e4a6|spooky-author-identification__b1638019d27044b7a3c20ec855526869,3,0.3333333333333333,0.02581666666666671,0.5428231006447999,2,0.6666666666666666
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,3,3,3,True,2,True,True,stdout_only,293.8,323.3748806199874,0.9085430489737323,spooky-author-identification__b1638019d27044b7a3c20ec855526869,1,1.0,0.0,0.0,1,1
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,3,3,3,True,2,True,True,artifact_score_then_stdout,293.8,323.3748806199874,0.9085430489737323,spooky-author-identification__b1638019d27044b7a3c20ec855526869,1,1.0,0.0,0.0,1,1
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,3,3,3,True,2,True,True,parent_certified_override,293.8,323.3748806199874,0.9085430489737323,spooky-author-identification__b1638019d27044b7a3c20ec855526869,1,1.0,0.0,0.0,1,1
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,3,3,3,True,2,True,True,full_oracle,293.8,323.3748806199874,0.9085430489737323,spooky-author-identification__b1638019d27044b7a3c20ec855526869,1,1.0,0.0,0.0,1,1
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,2,0,1,False,0,False,False,random,240.2,11363.82460745424,0.021137249851818186,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf|tabular-playground-series-dec-2021__dbdf36e610354c398b8b0d89cee8fbd4,2,0.5,0.00024999999999997247,0.5,1.5,
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,2,0,1,False,0,False,False,stdout_only,240.2,11363.82460745424,0.021137249851818186,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf,1,1.0,0.0,0.0,1,
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,2,0,1,False,0,False,False,artifact_score_then_stdout,240.2,11363.82460745424,0.021137249851818186,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf,1,1.0,0.0,0.0,1,
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,2,0,1,False,0,False,False,parent_certified_override,240.2,11363.82460745424,0.021137249851818186,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf,1,1.0,0.0,0.0,1,
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,2,0,1,False,0,False,False,full_oracle,240.2,11363.82460745424,0.021137249851818186,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf,1,1.0,0.0,0.0,1,
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,2,0,2,True,0,False,False,random,240.4,4757.205187611282,0.05053387241442726,tabular-playground-series-dec-2021__8b54ad5da3684393a8a2caceb614ee34|tabular-playground-series-dec-2021__dd7529c2a690472ba81bdc67d9f30382,2,0.5,0.0002700000000001035,0.5000000000001028,1.5,1
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,2,0,2,True,0,False,False,stdout_only,240.4,4757.205187611282,0.05053387241442726,tabular-playground-series-dec-2021__dd7529c2a690472ba81bdc67d9f30382,1,0.0,0.000540000000000096,1.0,2,1
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,2,0,2,True,0,False,False,artifact_score_then_stdout,240.4,4757.205187611282,0.05053387241442726,tabular-playground-series-dec-2021__dd7529c2a690472ba81bdc67d9f30382,1,0.0,0.000540000000000096,1.0,2,1
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,2,0,2,True,0,False,False,parent_certified_override,240.4,4757.205187611282,0.05053387241442726,tabular-playground-series-dec-2021__dd7529c2a690472ba81bdc67d9f30382,1,0.0,0.000540000000000096,1.0,2,1
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,2,0,2,True,0,False,False,full_oracle,240.4,4757.205187611282,0.05053387241442726,tabular-playground-series-dec-2021__8b54ad5da3684393a8a2caceb614ee34,1,1.0,0.0,0.0,1,1
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,2,0,2,True,0,False,False,random,240.2,2004.5231419699267,0.1198289982144809,tabular-playground-series-dec-2021__72c882b1d87c45b09471af711496de1a|tabular-playground-series-dec-2021__81b08a9c23464eb1a0f7861d6fd90b67,2,0.5,0.00010500000000002174,0.5000000000002643,1.5,1
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,2,0,2,True,0,False,False,stdout_only,240.2,2004.5231419699267,0.1198289982144809,tabular-playground-series-dec-2021__72c882b1d87c45b09471af711496de1a|tabular-playground-series-dec-2021__81b08a9c23464eb1a0f7861d6fd90b67,2,0.5,0.00010500000000002174,0.5000000000002643,1.5,1
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,2,0,2,True,0,False,False,artifact_score_then_stdout,240.2,2004.5231419699267,0.1198289982144809,tabular-playground-series-dec-2021__72c882b1d87c45b09471af711496de1a|tabular-playground-series-dec-2021__81b08a9c23464eb1a0f7861d6fd90b67,2,0.5,0.00010500000000002174,0.5000000000002643,1.5,1
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,2,0,2,True,0,False,False,parent_certified_override,240.2,2004.5231419699267,0.1198289982144809,tabular-playground-series-dec-2021__72c882b1d87c45b09471af711496de1a|tabular-playground-series-dec-2021__81b08a9c23464eb1a0f7861d6fd90b67,2,0.5,0.00010500000000002174,0.5000000000002643,1.5,1
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,2,0,2,True,0,False,False,full_oracle,240.2,2004.5231419699267,0.1198289982144809,tabular-playground-series-dec-2021__81b08a9c23464eb1a0f7861d6fd90b67,1,1.0,0.0,0.0,1,1
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,4,0,3,True,0,False,False,random,480.6,16601.961495392956,0.028948386618856244,tabular-playground-series-may-2022__5b0e8613150c44ae85338d3bcf5a6369|tabular-playground-series-may-2022__b8fec3edbb0d4e0d8be0e0b649552878|tabular-playground-series-may-2022__c89ea85cc0184427a9225edf4d8503e5|tabular-playground-series-may-2022__d75dd58e0bff47e9bd665df475ee1470,4,0.25,0.0020900000000000363,0.5345268542199472,2.5,0.5
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,4,0,3,True,0,False,False,stdout_only,480.6,16601.961495392956,0.028948386618856244,tabular-playground-series-may-2022__d75dd58e0bff47e9bd665df475ee1470,1,0.0,0.00391000000000008,1.0,4,0
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,4,0,3,True,0,False,False,artifact_score_then_stdout,480.6,16601.961495392956,0.028948386618856244,tabular-playground-series-may-2022__d75dd58e0bff47e9bd665df475ee1470,1,0.0,0.00391000000000008,1.0,4,0
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,4,0,3,True,0,False,False,parent_certified_override,480.6,16601.961495392956,0.028948386618856244,tabular-playground-series-may-2022__d75dd58e0bff47e9bd665df475ee1470,1,0.0,0.00391000000000008,1.0,4,0
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,4,0,3,True,0,False,False,full_oracle,480.6,16601.961495392956,0.028948386618856244,tabular-playground-series-may-2022__b8fec3edbb0d4e0d8be0e0b649552878,1,1.0,0.0,0.0,1,1
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,4,0,4,False,0,False,False,random,480.4,23674.933390071616,0.02029150376412302,tabular-playground-series-may-2022__2db19efb799e4de5895edb93d85b2566|tabular-playground-series-may-2022__4fdd3e809b0f4a3faf2db69645b93c4b|tabular-playground-series-may-2022__79d61fdff64b43d38b5ff3296acc2652|tabular-playground-series-may-2022__da119d83b67a44ee9f88a3327245e55e,4,0.25,0.008732500000000032,0.5540926395939108,2.5,
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,4,0,4,False,0,False,False,stdout_only,480.4,23674.933390071616,0.02029150376412302,tabular-playground-series-may-2022__da119d83b67a44ee9f88a3327245e55e,1,0.0,0.015759999999999996,1.0,4,
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,4,0,4,False,0,False,False,artifact_score_then_stdout,480.4,23674.933390071616,0.02029150376412302,tabular-playground-series-may-2022__da119d83b67a44ee9f88a3327245e55e,1,0.0,0.015759999999999996,1.0,4,
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,4,0,4,False,0,False,False,parent_certified_override,480.4,23674.933390071616,0.02029150376412302,tabular-playground-series-may-2022__da119d83b67a44ee9f88a3327245e55e,1,0.0,0.015759999999999996,1.0,4,
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,4,0,4,False,0,False,False,full_oracle,480.4,23674.933390071616,0.02029150376412302,tabular-playground-series-may-2022__2db19efb799e4de5895edb93d85b2566,1,1.0,0.0,0.0,1,
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,2,0,1,False,0,False,False,random,240.0,1066.0304493904114,0.22513428217480963,tabular-playground-series-may-2022__63bb3182d23844efb65f5c6f635880c0|tabular-playground-series-may-2022__ee7c57076442408ab0cd8deda21efe3d,2,0.5,0.06340500000000004,0.5000000000000004,1.5,
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,2,0,1,False,0,False,False,stdout_only,240.0,1066.0304493904114,0.22513428217480963,tabular-playground-series-may-2022__63bb3182d23844efb65f5c6f635880c0,1,1.0,0.0,0.0,1,
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,2,0,1,False,0,False,False,artifact_score_then_stdout,240.0,1066.0304493904114,0.22513428217480963,tabular-playground-series-may-2022__63bb3182d23844efb65f5c6f635880c0,1,1.0,0.0,0.0,1,
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,2,0,1,False,0,False,False,parent_certified_override,240.0,1066.0304493904114,0.22513428217480963,tabular-playground-series-may-2022__63bb3182d23844efb65f5c6f635880c0,1,1.0,0.0,0.0,1,
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,2,0,1,False,0,False,False,full_oracle,240.0,1066.0304493904114,0.22513428217480963,tabular-playground-series-may-2022__63bb3182d23844efb65f5c6f635880c0,1,1.0,0.0,0.0,1,
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,3,0,2,False,0,False,False,random,360.2,2233.641887664795,0.16126130244476128,tabular-playground-series-may-2022__242786b5b67d461d9e11c4830b75eb8c|tabular-playground-series-may-2022__5e16ecb8fdb1429ca6617f25dc3dffac|tabular-playground-series-may-2022__f7fdb3bb45a9446a892b9658a7649f80,3,0.3333333333333333,0.08688000000000007,0.6387295985884432,2,
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,3,0,2,False,0,False,False,stdout_only,360.2,2233.641887664795,0.16126130244476128,tabular-playground-series-may-2022__242786b5b67d461d9e11c4830b75eb8c,1,0.0,0.12462000000000006,0.9161887957653289,2,
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,3,0,2,False,0,False,False,artifact_score_then_stdout,360.2,2233.641887664795,0.16126130244476128,tabular-playground-series-may-2022__242786b5b67d461d9e11c4830b75eb8c,1,0.0,0.12462000000000006,0.9161887957653289,2,
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,3,0,2,False,0,False,False,parent_certified_override,360.2,2233.641887664795,0.16126130244476128,tabular-playground-series-may-2022__242786b5b67d461d9e11c4830b75eb8c,1,0.0,0.12462000000000006,0.9161887957653289,2,
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,3,0,2,False,0,False,False,full_oracle,360.2,2233.641887664795,0.16126130244476128,tabular-playground-series-may-2022__5e16ecb8fdb1429ca6617f25dc3dffac,1,1.0,0.0,0.0,1,
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,3,0,2,True,0,False,False,random,360.29999999999995,1815.9516160488129,0.19840836992339508,tabular-playground-series-may-2022__3bd55e0164e9413cbeaa16b558f4b9b5|tabular-playground-series-may-2022__54771d7d3c3243cb98c0e06d98a7229e|tabular-playground-series-may-2022__dd85f0501dc3491ab42ffdbb35eed3b8,3,0.3333333333333333,0.08999000000000001,0.6596540096760007,2,0
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,3,0,2,True,0,False,False,stdout_only,360.29999999999995,1815.9516160488129,0.19840836992339508,tabular-playground-series-may-2022__3bd55e0164e9413cbeaa16b558f4b9b5|tabular-playground-series-may-2022__54771d7d3c3243cb98c0e06d98a7229e,2,0.0,0.1349849999999999,0.9894810145140003,2.5,0
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,3,0,2,True,0,False,False,artifact_score_then_stdout,360.29999999999995,1815.9516160488129,0.19840836992339508,tabular-playground-series-may-2022__3bd55e0164e9413cbeaa16b558f4b9b5|tabular-playground-series-may-2022__54771d7d3c3243cb98c0e06d98a7229e,2,0.0,0.1349849999999999,0.9894810145140003,2.5,0
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,3,0,2,True,0,False,False,parent_certified_override,360.29999999999995,1815.9516160488129,0.19840836992339508,tabular-playground-series-may-2022__3bd55e0164e9413cbeaa16b558f4b9b5|tabular-playground-series-may-2022__54771d7d3c3243cb98c0e06d98a7229e,2,0.0,0.1349849999999999,0.9894810145140003,2.5,0
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,3,0,2,True,0,False,False,full_oracle,360.29999999999995,1815.9516160488129,0.19840836992339508,tabular-playground-series-may-2022__dd85f0501dc3491ab42ffdbb35eed3b8,1,1.0,0.0,0.0,1,0
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,2,0,0,True,0,False,False,random,240.3,1439.8594760894775,0.16689128626123442,tabular-playground-series-may-2022__0ec47cd5c46844e2aadf12bf694b6d69|tabular-playground-series-may-2022__c8c1855386084a54a8ebe192e60a7f4d,2,0.5,0.0006150000000000322,0.5000000000000452,1.5,0
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,2,0,0,True,0,False,False,stdout_only,240.3,1439.8594760894775,0.16689128626123442,tabular-playground-series-may-2022__0ec47cd5c46844e2aadf12bf694b6d69|tabular-playground-series-may-2022__c8c1855386084a54a8ebe192e60a7f4d,2,0.5,0.0006150000000000322,0.5000000000000452,1.5,0
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,2,0,0,True,0,False,False,artifact_score_then_stdout,240.3,1439.8594760894775,0.16689128626123442,tabular-playground-series-may-2022__0ec47cd5c46844e2aadf12bf694b6d69|tabular-playground-series-may-2022__c8c1855386084a54a8ebe192e60a7f4d,2,0.5,0.0006150000000000322,0.5000000000000452,1.5,0
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,2,0,0,True,0,False,False,parent_certified_override,240.3,1439.8594760894775,0.16689128626123442,tabular-playground-series-may-2022__0ec47cd5c46844e2aadf12bf694b6d69|tabular-playground-series-may-2022__c8c1855386084a54a8ebe192e60a7f4d,2,0.5,0.0006150000000000322,0.5000000000000452,1.5,0
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,2,0,0,True,0,False,False,full_oracle,240.3,1439.8594760894775,0.16689128626123442,tabular-playground-series-may-2022__0ec47cd5c46844e2aadf12bf694b6d69,1,1.0,0.0,0.0,1,0
