parent,run_id,task,stratum,policy,n_children,n_artifact,n_silent,accepted_early,n_escalated,endpoint_identity,deployed_available,deployed_utility,full_final_best_utility,deployed_delta_to_full_final,deployed_matches_or_beats_full,deployed_strictly_beats_full,deployed_strictly_loses_full,low_wall_s,all_full_runtime_s,restart_cost_s,continuation_cost_s
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,conformal_a20,3,3,0,0,0,1.0,1,-0.29461,-0.29461,0.0,1.0,0.0,0.0,211.89999999999998,416.06453209306346,211.89999999999998,211.89999999999998
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,artifact_only,3,3,0,1,0,1.0,1,-0.3656,-0.3656,0.0,1.0,0.0,0.0,293.8,323.3748806199874,293.8,293.8
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,all_escalate,3,3,0,0,0,1.0,1,-0.3656,-0.3656,0.0,1.0,0.0,0.0,293.8,323.3748806199874,293.8,293.8
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,full_external,3,3,0,0,3,1.0,1,-0.3656,-0.3656,0.0,1.0,0.0,0.0,293.8,323.3748806199874,323.3748806199874,323.3748806199874
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,conformal_a05,3,3,0,0,0,1.0,1,-0.3656,-0.3656,0.0,1.0,0.0,0.0,293.8,323.3748806199874,293.8,293.8
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,conformal_a10,3,3,0,0,0,1.0,1,-0.3656,-0.3656,0.0,1.0,0.0,0.0,293.8,323.3748806199874,293.8,293.8
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,conformal_a20,3,3,0,0,0,1.0,1,-0.3656,-0.3656,0.0,1.0,0.0,0.0,293.8,323.3748806199874,293.8,293.8
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,artifact_only,2,0,2,0,0,0.5,0,nan,0.96324,nan,0.0,0.0,1.0,240.2,11363.82460745424,240.2,240.2
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,all_escalate,2,0,2,0,2,1.0,1,0.96324,0.96324,0.0,1.0,0.0,0.0,240.2,11363.82460745424,11604.024607454241,11364.024607454241
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,full_external,2,0,2,0,2,1.0,1,0.96324,0.96324,0.0,1.0,0.0,0.0,240.2,11363.82460745424,11363.82460745424,11363.82460745424
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,conformal_a05,2,0,2,0,2,1.0,1,0.96324,0.96324,0.0,1.0,0.0,0.0,240.2,11363.82460745424,11604.024607454241,11364.024607454241
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,conformal_a10,2,0,2,0,2,1.0,1,0.96324,0.96324,0.0,1.0,0.0,0.0,240.2,11363.82460745424,11604.024607454241,11364.024607454241
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,conformal_a20,2,0,2,0,2,1.0,1,0.96324,0.96324,0.0,1.0,0.0,0.0,240.2,11363.82460745424,11604.024607454241,11364.024607454241
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,artifact_only,2,0,2,0,0,0.5,0,nan,0.96108,nan,0.0,0.0,1.0,240.4,4757.205187611282,240.4,240.4
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,all_escalate,2,0,2,0,2,1.0,1,0.96108,0.96108,0.0,1.0,0.0,0.0,240.4,4757.205187611282,4997.6051876112815,4757.6051876112815
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,full_external,2,0,2,0,2,1.0,1,0.96108,0.96108,0.0,1.0,0.0,0.0,240.4,4757.205187611282,4757.205187611282,4757.205187611282
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,conformal_a05,2,0,2,0,2,1.0,1,0.96108,0.96108,0.0,1.0,0.0,0.0,240.4,4757.205187611282,4997.6051876112815,4757.6051876112815
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,conformal_a10,2,0,2,0,2,1.0,1,0.96108,0.96108,0.0,1.0,0.0,0.0,240.4,4757.205187611282,4997.6051876112815,4757.6051876112815
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,conformal_a20,2,0,2,0,2,1.0,1,0.96108,0.96108,0.0,1.0,0.0,0.0,240.4,4757.205187611282,4997.6051876112815,4757.6051876112815
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,artifact_only,2,0,2,0,0,0.5,0,nan,0.96166,nan,0.0,0.0,1.0,240.2,2004.5231419699267,240.2,240.2
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,all_escalate,2,0,2,0,2,1.0,1,0.96166,0.96166,0.0,1.0,0.0,0.0,240.2,2004.5231419699267,2244.7231419699265,2004.7231419699267
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,full_external,2,0,2,0,2,1.0,1,0.96166,0.96166,0.0,1.0,0.0,0.0,240.2,2004.5231419699267,2004.5231419699267,2004.5231419699267
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,conformal_a05,2,0,2,0,2,1.0,1,0.96166,0.96166,0.0,1.0,0.0,0.0,240.2,2004.5231419699267,2244.7231419699265,2004.7231419699267
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,conformal_a10,2,0,2,0,2,1.0,1,0.96166,0.96166,0.0,1.0,0.0,0.0,240.2,2004.5231419699267,2244.7231419699265,2004.7231419699267
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,conformal_a20,2,0,2,0,2,1.0,1,0.96166,0.96166,0.0,1.0,0.0,0.0,240.2,2004.5231419699267,2244.7231419699265,2004.7231419699267
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,artifact_only,4,0,4,0,0,0.25,0,nan,0.99355,nan,0.0,0.0,1.0,480.6,16601.961495392956,480.6,480.6
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,all_escalate,4,0,4,0,4,1.0,1,0.99355,0.99355,0.0,1.0,0.0,0.0,480.6,16601.961495392956,17082.561495392954,16602.561495392954
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,full_external,4,0,4,0,4,1.0,1,0.99355,0.99355,0.0,1.0,0.0,0.0,480.6,16601.961495392956,16601.961495392956,16601.961495392956
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,conformal_a05,4,0,4,0,4,1.0,1,0.99355,0.99355,0.0,1.0,0.0,0.0,480.6,16601.961495392956,17082.561495392954,16602.561495392954
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,conformal_a10,4,0,4,0,4,1.0,1,0.99355,0.99355,0.0,1.0,0.0,0.0,480.6,16601.961495392956,17082.561495392954,16602.561495392954
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,conformal_a20,4,0,4,0,4,1.0,1,0.99355,0.99355,0.0,1.0,0.0,0.0,480.6,16601.961495392956,17082.561495392954,16602.561495392954
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,artifact_only,4,0,4,0,0,0.25,0,nan,0.9883,nan,0.0,0.0,1.0,480.4,23674.933390071616,480.4,480.4
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,all_escalate,4,0,4,0,4,1.0,1,0.9883,0.9883,0.0,1.0,0.0,0.0,480.4,23674.933390071616,24155.333390071617,23675.333390071617
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,full_external,4,0,4,0,4,1.0,1,0.9883,0.9883,0.0,1.0,0.0,0.0,480.4,23674.933390071616,23674.933390071616,23674.933390071616
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,conformal_a05,4,0,4,0,4,1.0,1,0.9883,0.9883,0.0,1.0,0.0,0.0,480.4,23674.933390071616,24155.333390071617,23675.333390071617
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,conformal_a10,4,0,4,0,4,1.0,1,0.9883,0.9883,0.0,1.0,0.0,0.0,480.4,23674.933390071616,24155.333390071617,23675.333390071617
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,conformal_a20,4,0,4,0,4,1.0,1,0.9883,0.9883,0.0,1.0,0.0,0.0,480.4,23674.933390071616,24155.333390071617,23675.333390071617
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,artifact_only,2,0,2,0,0,0.5,0,nan,0.93908,nan,0.0,0.0,1.0,240.0,1066.0304493904114,240.0,240.0
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,all_escalate,2,0,2,0,2,1.0,1,0.93908,0.93908,0.0,1.0,0.0,0.0,240.0,1066.0304493904114,1306.0304493904114,1066.0304493904114
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,full_external,2,0,2,0,2,1.0,1,0.93908,0.93908,0.0,1.0,0.0,0.0,240.0,1066.0304493904114,1066.0304493904114,1066.0304493904114
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,conformal_a05,2,0,2,0,2,1.0,1,0.93908,0.93908,0.0,1.0,0.0,0.0,240.0,1066.0304493904114,1306.0304493904114,1066.0304493904114
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,conformal_a10,2,0,2,0,2,1.0,1,0.93908,0.93908,0.0,1.0,0.0,0.0,240.0,1066.0304493904114,1306.0304493904114,1066.0304493904114
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,conformal_a20,2,0,2,0,2,1.0,1,0.93908,0.93908,0.0,1.0,0.0,0.0,240.0,1066.0304493904114,1306.0304493904114,1066.0304493904114
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,artifact_only,3,0,3,0,0,0.3333333333333333,0,nan,0.93874,nan,0.0,0.0,1.0,360.2,2233.641887664795,360.2,360.2
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,all_escalate,3,0,3,0,3,1.0,1,0.93874,0.93874,0.0,1.0,0.0,0.0,360.2,2233.641887664795,2593.8418876647947,2233.8418876647947
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,full_external,3,0,3,0,3,1.0,1,0.93874,0.93874,0.0,1.0,0.0,0.0,360.2,2233.641887664795,2233.641887664795,2233.641887664795
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,conformal_a05,3,0,3,0,3,1.0,1,0.93874,0.93874,0.0,1.0,0.0,0.0,360.2,2233.641887664795,2593.8418876647947,2233.8418876647947
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,conformal_a10,3,0,3,0,3,1.0,1,0.93874,0.93874,0.0,1.0,0.0,0.0,360.2,2233.641887664795,2593.8418876647947,2233.8418876647947
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,conformal_a20,3,0,3,0,3,1.0,1,0.93874,0.93874,0.0,1.0,0.0,0.0,360.2,2233.641887664795,2593.8418876647947,2233.8418876647947
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,artifact_only,3,0,3,0,0,0.3333333333333333,0,nan,0.91591,nan,0.0,0.0,1.0,360.29999999999995,1815.9516160488129,360.29999999999995,360.29999999999995
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,all_escalate,3,0,3,0,3,1.0,1,0.91591,0.91591,0.0,1.0,0.0,0.0,360.29999999999995,1815.9516160488129,2176.251616048813,1816.2516160488128
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,full_external,3,0,3,0,3,1.0,1,0.91591,0.91591,0.0,1.0,0.0,0.0,360.29999999999995,1815.9516160488129,1815.9516160488129,1815.9516160488129
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,conformal_a05,3,0,3,0,3,1.0,1,0.91591,0.91591,0.0,1.0,0.0,0.0,360.29999999999995,1815.9516160488129,2176.251616048813,1816.2516160488128
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,conformal_a10,3,0,3,0,3,1.0,1,0.91591,0.91591,0.0,1.0,0.0,0.0,360.29999999999995,1815.9516160488129,2176.251616048813,1816.2516160488128
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,conformal_a20,3,0,3,0,3,1.0,1,0.91591,0.91591,0.0,1.0,0.0,0.0,360.29999999999995,1815.9516160488129,2176.251616048813,1816.2516160488128
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,artifact_only,2,0,2,0,0,0.5,0,nan,0.81138,nan,0.0,0.0,1.0,240.3,1439.8594760894775,240.3,240.3
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,all_escalate,2,0,2,0,2,1.0,1,0.81138,0.81138,0.0,1.0,0.0,0.0,240.3,1439.8594760894775,1680.1594760894775,1440.1594760894775
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,full_external,2,0,2,0,2,1.0,1,0.81138,0.81138,0.0,1.0,0.0,0.0,240.3,1439.8594760894775,1439.8594760894775,1439.8594760894775
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,conformal_a05,2,0,2,0,2,1.0,1,0.81138,0.81138,0.0,1.0,0.0,0.0,240.3,1439.8594760894775,1680.1594760894775,1440.1594760894775
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,conformal_a10,2,0,2,0,2,1.0,1,0.81138,0.81138,0.0,1.0,0.0,0.0,240.3,1439.8594760894775,1680.1594760894775,1440.1594760894775
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,conformal_a20,2,0,2,0,2,1.0,1,0.81138,0.81138,0.0,1.0,0.0,0.0,240.3,1439.8594760894775,1680.1594760894775,1440.1594760894775
text-normalization-challenge-english-language__1946507488ea4c9cb541223be7df9745,cards_senior_0808.jsonl:23,text-normalization-challenge-english-language,easy,artifact_only,2,0,2,0,0,0.5,0,nan,0.99158,nan,0.0,0.0,1.0,5.699999999999999,2572.39770987723,5.699999999999999,5.699999999999999
text-normalization-challenge-english-language__1946507488ea4c9cb541223be7df9745,cards_senior_0808.jsonl:23,text-normalization-challenge-english-language,easy,all_escalate,2,0,2,0,2,1.0,1,0.99158,0.99158,0.0,1.0,0.0,0.0,5.699999999999999,2572.39770987723,2578.09770987723,2338.09770987723
text-normalization-challenge-english-language__1946507488ea4c9cb541223be7df9745,cards_senior_0808.jsonl:23,text-normalization-challenge-english-language,easy,full_external,2,0,2,0,2,1.0,1,0.99158,0.99158,0.0,1.0,0.0,0.0,5.699999999999999,2572.39770987723,2572.39770987723,2572.39770987723
text-normalization-challenge-english-language__1946507488ea4c9cb541223be7df9745,cards_senior_0808.jsonl:23,text-normalization-challenge-english-language,easy,conformal_a05,2,0,2,0,2,1.0,1,0.99158,0.99158,0.0,1.0,0.0,0.0,5.699999999999999,2572.39770987723,2578.09770987723,2338.09770987723
text-normalization-challenge-english-language__1946507488ea4c9cb541223be7df9745,cards_senior_0808.jsonl:23,text-normalization-challenge-english-language,easy,conformal_a10,2,0,2,0,2,1.0,1,0.99158,0.99158,0.0,1.0,0.0,0.0,5.699999999999999,2572.39770987723,2578.09770987723,2338.09770987723
text-normalization-challenge-english-language__1946507488ea4c9cb541223be7df9745,cards_senior_0808.jsonl:23,text-normalization-challenge-english-language,easy,conformal_a20,2,0,2,0,2,1.0,1,0.99158,0.99158,0.0,1.0,0.0,0.0,5.699999999999999,2572.39770987723,2578.09770987723,2338.09770987723
text-normalization-challenge-english-language__4d90e4cc207d48ae83b235eabf41448b,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,artifact_only,2,0,2,0,0,0.5,0,nan,0.99392,nan,0.0,0.0,1.0,9.8,5766.921121162362,9.8,9.8
text-normalization-challenge-english-language__4d90e4cc207d48ae83b235eabf41448b,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,all_escalate,2,0,2,0,2,1.0,1,0.99392,0.99392,0.0,1.0,0.0,0.0,9.8,5766.921121162362,5776.721121162363,5536.721121162363
text-normalization-challenge-english-language__4d90e4cc207d48ae83b235eabf41448b,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,full_external,2,0,2,0,2,1.0,1,0.99392,0.99392,0.0,1.0,0.0,0.0,9.8,5766.921121162362,5766.921121162362,5766.921121162362
text-normalization-challenge-english-language__4d90e4cc207d48ae83b235eabf41448b,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,conformal_a05,2,0,2,0,2,1.0,1,0.99392,0.99392,0.0,1.0,0.0,0.0,9.8,5766.921121162362,5776.721121162363,5536.721121162363
text-normalization-challenge-english-language__4d90e4cc207d48ae83b235eabf41448b,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,conformal_a10,2,0,2,0,2,1.0,1,0.99392,0.99392,0.0,1.0,0.0,0.0,9.8,5766.921121162362,5776.721121162363,5536.721121162363
text-normalization-challenge-english-language__4d90e4cc207d48ae83b235eabf41448b,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,conformal_a20,2,0,2,0,2,1.0,1,0.99392,0.99392,0.0,1.0,0.0,0.0,9.8,5766.921121162362,5776.721121162363,5536.721121162363
text-normalization-challenge-english-language__5a3e417fde89446db15aa4fe5e9af9d1,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,easy,artifact_only,2,0,2,0,0,0.5,0,nan,0.99371,nan,0.0,0.0,1.0,9.9,1587.7972574308515,9.9,9.9
text-normalization-challenge-english-language__5a3e417fde89446db15aa4fe5e9af9d1,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,easy,all_escalate,2,0,2,0,2,1.0,1,0.99371,0.99371,0.0,1.0,0.0,0.0,9.9,1587.7972574308515,1597.6972574308516,1357.6972574308516
text-normalization-challenge-english-language__5a3e417fde89446db15aa4fe5e9af9d1,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,easy,full_external,2,0,2,0,2,1.0,1,0.99371,0.99371,0.0,1.0,0.0,0.0,9.9,1587.7972574308515,1587.7972574308515,1587.7972574308515
text-normalization-challenge-english-language__5a3e417fde89446db15aa4fe5e9af9d1,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,easy,conformal_a05,2,0,2,0,2,1.0,1,0.99371,0.99371,0.0,1.0,0.0,0.0,9.9,1587.7972574308515,1597.6972574308516,1357.6972574308516
text-normalization-challenge-english-language__5a3e417fde89446db15aa4fe5e9af9d1,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,easy,conformal_a10,2,0,2,0,2,1.0,1,0.99371,0.99371,0.0,1.0,0.0,0.0,9.9,1587.7972574308515,1597.6972574308516,1357.6972574308516
text-normalization-challenge-english-language__5a3e417fde89446db15aa4fe5e9af9d1,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,easy,conformal_a20,2,0,2,0,2,1.0,1,0.99371,0.99371,0.0,1.0,0.0,0.0,9.9,1587.7972574308515,1597.6972574308516,1357.6972574308516
text-normalization-challenge-english-language__858e3b43de80440dbd33e324dea2c6b9,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,artifact_only,2,0,2,0,0,0.5,0,nan,0.99257,nan,0.0,0.0,1.0,9.4,2994.2978588081896,9.4,9.4
text-normalization-challenge-english-language__858e3b43de80440dbd33e324dea2c6b9,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,all_escalate,2,0,2,0,2,1.0,1,0.99257,0.99257,0.0,1.0,0.0,0.0,9.4,2994.2978588081896,3003.6978588081897,2763.6978588081897
text-normalization-challenge-english-language__858e3b43de80440dbd33e324dea2c6b9,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,full_external,2,0,2,0,2,1.0,1,0.99257,0.99257,0.0,1.0,0.0,0.0,9.4,2994.2978588081896,2994.2978588081896,2994.2978588081896
text-normalization-challenge-english-language__858e3b43de80440dbd33e324dea2c6b9,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,conformal_a05,2,0,2,0,2,1.0,1,0.99257,0.99257,0.0,1.0,0.0,0.0,9.4,2994.2978588081896,3003.6978588081897,2763.6978588081897
text-normalization-challenge-english-language__858e3b43de80440dbd33e324dea2c6b9,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,conformal_a10,2,0,2,0,2,1.0,1,0.99257,0.99257,0.0,1.0,0.0,0.0,9.4,2994.2978588081896,3003.6978588081897,2763.6978588081897
text-normalization-challenge-english-language__858e3b43de80440dbd33e324dea2c6b9,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,conformal_a20,2,0,2,0,2,1.0,1,0.99257,0.99257,0.0,1.0,0.0,0.0,9.4,2994.2978588081896,3003.6978588081897,2763.6978588081897
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,artifact_only,2,0,2,0,0,0.5,0,nan,0.99332,nan,0.0,0.0,1.0,9.4,3877.7280311528593,9.4,9.4
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,all_escalate,2,0,2,0,2,1.0,1,0.99332,0.99332,0.0,1.0,0.0,0.0,9.4,3877.7280311528593,3887.1280311528594,3647.1280311528594
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,full_external,2,0,2,0,2,1.0,1,0.99332,0.99332,0.0,1.0,0.0,0.0,9.4,3877.7280311528593,3877.7280311528593,3877.7280311528593
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,conformal_a05,2,0,2,0,2,1.0,1,0.99332,0.99332,0.0,1.0,0.0,0.0,9.4,3877.7280311528593,3887.1280311528594,3647.1280311528594
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,conformal_a10,2,0,2,0,2,1.0,1,0.99332,0.99332,0.0,1.0,0.0,0.0,9.4,3877.7280311528593,3887.1280311528594,3647.1280311528594
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,conformal_a20,2,0,2,0,2,1.0,1,0.99332,0.99332,0.0,1.0,0.0,0.0,9.4,3877.7280311528593,3887.1280311528594,3647.1280311528594
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,hard,artifact_only,2,0,2,0,0,0.5,0,nan,0.97985,nan,0.0,0.0,1.0,9.2,2425.146029845928,9.2,9.2
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,hard,all_escalate,2,0,2,0,2,1.0,1,0.97985,0.97985,0.0,1.0,0.0,0.0,9.2,2425.146029845928,2434.3460298459277,2194.3460298459277
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,hard,full_external,2,0,2,0,2,1.0,1,0.97985,0.97985,0.0,1.0,0.0,0.0,9.2,2425.146029845928,2425.146029845928,2425.146029845928
